"Group.1","x","timeWorked","cumTimeWorked","cumTickets","ticket_id"
"215585",2015-05-06,0.5,5613.57833333333,1444,"215585"
"215594",2015-05-06,1,5614.57833333333,1445,"215594"
"215679",2015-05-07,0.166666666666667,5614.745,1446,"215679"
"215548",2015-05-10,3,5617.745,1447,"215548"
"215535",2015-05-11,1,5618.745,1448,"215535"
"215845",2015-05-11,1,5619.745,1449,"215845"
"215876",2015-05-11,3,5622.745,1450,"215876"
"215714",2015-05-12,4,5626.745,1451,"215714"
"215842",2015-05-12,2,5628.745,1452,"215842"
"215881",2015-05-12,1.5,5630.245,1453,"215881"
"195803",2015-05-14,2,5632.245,1454,"195803"
"216023",2015-05-14,0.166666666666667,5632.41166666667,1455,"216023"
"215759",2015-05-15,3.5,5635.91166666667,1456,"215759"
"216056",2015-05-15,2,5637.91166666667,1457,"216056"
"216058",2015-05-15,0.5,5638.41166666667,1458,"216058"
"215973",2015-05-18,6,5644.41166666667,1459,"215973"
"216067",2015-05-18,1.5,5645.91166666667,1460,"216067"
"216074",2015-05-18,0.5,5646.41166666667,1461,"216074"
"216198",2015-05-19,2,5648.41166666667,1462,"216198"
"216208",2015-05-19,0.0333333333333333,5648.445,1463,"216208"
"215474",2015-05-20,0.5,5648.945,1464,"215474"
"216260",2015-05-20,0.5,5649.445,1465,"216260"
"216157",2015-05-26,0.5,5649.945,1466,"216157"
"216450",2015-05-26,1.5,5651.445,1467,"216450"
"216550",2015-05-26,6,5657.445,1468,"216550"
"195582",2015-05-28,8,5665.445,1469,"195582"
"216645",2015-05-28,0.5,5665.945,1470,"216645"
"215421",2015-05-29,1,5666.945,1471,"215421"
"215951",2015-05-29,1,5667.945,1472,"215951"
"216363",2015-05-29,6,5673.945,1473,"216363"
"216378",2015-05-29,1,5674.945,1474,"216378"
"216418",2015-05-29,4,5678.945,1475,"216418"
"216484",2015-05-29,0.5,5679.445,1476,"216484"
"196750",2015-05-30,0.0833333333333333,5679.52833333333,1477,"196750"
"216832",2015-06-02,2.5,5682.02833333333,1478,"216832"
"217095",2015-06-05,1.5,5683.52833333333,1479,"217095"
"217214",2015-06-08,3.5,5687.02833333333,1480,"217214"
"217231",2015-06-09,0.0833333333333333,5687.11166666667,1481,"217231"
"217283",2015-06-09,0.166666666666667,5687.27833333333,1482,"217283"
"217286",2015-06-09,0.166666666666667,5687.445,1483,"217286"
"217043",2015-06-10,1,5688.445,1484,"217043"
"217180",2015-06-10,0.5,5688.945,1485,"217180"
"217336",2015-06-10,0.833333333333333,5689.77833333333,1486,"217336"
"217098",2015-06-11,0.0833333333333333,5689.86166666667,1487,"217098"
"217226",2015-06-11,2.16666666666667,5692.02833333333,1488,"217226"
"216916",2015-06-12,3.5,5695.52833333333,1489,"216916"
"217422",2015-06-12,0.416666666666667,5695.945,1490,"217422"
"217463",2015-06-12,0.0833333333333333,5696.02833333333,1491,"217463"
"217365",2015-06-15,4,5700.02833333333,1492,"217365"
"216658",2015-06-17,3,5703.02833333333,1493,"216658"
"216871",2015-06-17,2,5705.02833333333,1494,"216871"
"217453",2015-06-18,2,5707.02833333333,1495,"217453"
"217674",2015-06-18,0.5,5707.52833333333,1496,"217674"
"217770",2015-06-18,0.166666666666667,5707.695,1497,"217770"
"217886",2015-06-22,0.0833333333333333,5707.77833333333,1498,"217886"
"217672",2015-06-24,4,5711.77833333333,1499,"217672"
"217957",2015-06-25,3.5,5715.27833333333,1500,"217957"
"218015",2015-06-26,1,5716.27833333333,1501,"218015"
"218104",2015-06-26,0.166666666666667,5716.445,1502,"218104"
"218122",2015-06-26,0.5,5716.945,1503,"218122"
"218114",2015-06-29,1.5,5718.445,1504,"218114"
"217189",2015-06-30,0.5,5718.945,1505,"217189"
"218113",2015-06-30,2.33333333333333,5721.27833333333,1506,"218113"
"218181",2015-06-30,9,5730.27833333333,1507,"218181"
"218208",2015-06-30,1,5731.27833333333,1508,"218208"
"218245",2015-06-30,7.83333333333333,5739.11166666667,1509,"218245"
"218274",2015-06-30,0.333333333333333,5739.445,1510,"218274"
"218361",2015-07-01,0.166666666666667,5739.61166666667,1511,"218361"
"218342",2015-07-02,1.5,5741.11166666667,1512,"218342"
"218547",2015-07-07,1,5742.11166666667,1513,"218547"
"218561",2015-07-07,1.16666666666667,5743.27833333333,1514,"218561"
"218617",2015-07-08,1,5744.27833333333,1515,"218617"
"218691",2015-07-09,0.333333333333333,5744.61166666667,1516,"218691"
"218737",2015-07-09,0.25,5744.86166666667,1517,"218737"
"218438",2015-07-10,0.833333333333333,5745.695,1518,"218438"
"218795",2015-07-10,4.5,5750.195,1519,"218795"
"218816",2015-07-10,0.666666666666667,5750.86166666667,1520,"218816"
"218922",2015-07-13,0.25,5751.11166666667,1521,"218922"
"218619",2015-07-14,4.5,5755.61166666667,1522,"218619"
"219011",2015-07-15,0.25,5755.86166666667,1523,"219011"
"219017",2015-07-15,0.333333333333333,5756.195,1524,"219017"
"219018",2015-07-15,1,5757.195,1525,"219018"
"217532",2015-07-16,18,5775.195,1526,"217532"
"219071",2015-07-17,3.5,5778.695,1527,"219071"
"219115",2015-07-17,2,5780.695,1528,"219115"
"219172",2015-07-17,0.25,5780.945,1529,"219172"
"223716",2015-07-20,1.5,5782.445,1530,"223716"
"216998",2015-07-21,1,5783.445,1531,"216998"
"219256",2015-07-21,1,5784.445,1532,"219256"
"224576",2015-07-22,2.5,5786.945,1533,"224576"
"224810",2015-07-24,0.333333333333333,5787.27833333333,1534,"224810"
"224825",2015-07-24,0.166666666666667,5787.445,1535,"224825"
"224836",2015-07-24,0.75,5788.195,1536,"224836"
"224840",2015-07-24,2,5790.195,1537,"224840"
"224964",2015-07-28,5,5795.195,1538,"224964"
"224962",2015-07-29,3.33333333333333,5798.52833333333,1539,"224962"
"224946",2015-07-30,1.33333333333333,5799.86166666667,1540,"224946"
"225019",2015-07-30,1.5,5801.36166666667,1541,"225019"
"217846",2015-07-31,2.5,5803.86166666667,1542,"217846"
"217880",2015-07-31,0.5,5804.36166666667,1543,"217880"
"218112",2015-07-31,3.5,5807.86166666667,1544,"218112"
"218348",2015-07-31,2,5809.86166666667,1545,"218348"
"218566",2015-07-31,1.5,5811.36166666667,1546,"218566"
"218761",2015-07-31,0.25,5811.61166666667,1547,"218761"
"218944",2015-07-31,4,5815.61166666667,1548,"218944"
"219059",2015-07-31,5,5820.61166666667,1549,"219059"
"224646",2015-07-31,4,5824.61166666667,1550,"224646"
"224720",2015-07-31,1,5825.61166666667,1551,"224720"
"224761",2015-07-31,1,5826.61166666667,1552,"224761"
"224985",2015-07-31,0.25,5826.86166666667,1553,"224985"
"224987",2015-07-31,1,5827.86166666667,1554,"224987"
"225018",2015-07-31,0.5,5828.36166666667,1555,"225018"
"225118",2015-07-31,3.66666666666667,5832.02833333333,1556,"225118"
"225165",2015-07-31,0.166666666666667,5832.195,1557,"225165"
"225356",2015-08-05,0.5,5832.695,1558,"225356"
"225404",2015-08-06,0.166666666666667,5832.86166666667,1559,"225404"
"225387",2015-08-07,0.166666666666667,5833.02833333333,1560,"225387"
"225260",2015-08-10,2,5835.02833333333,1561,"225260"
"225465",2015-08-10,1.33333333333333,5836.36166666667,1562,"225465"
"225534",2015-08-10,2,5838.36166666667,1563,"225534"
"225607",2015-08-10,2,5840.36166666667,1564,"225607"
"225608",2015-08-10,1,5841.36166666667,1565,"225608"
"225437",2015-08-12,2.75,5844.11166666667,1566,"225437"
"218375",2015-08-13,0.0833333333333333,5844.195,1567,"218375"
"225698",2015-08-13,2,5846.195,1568,"225698"
"225707",2015-08-13,0.416666666666667,5846.61166666667,1569,"225707"
"225776",2015-08-14,2,5848.61166666667,1570,"225776"
"225808",2015-08-14,0.75,5849.36166666667,1571,"225808"
"225941",2015-08-19,0.333333333333333,5849.695,1572,"225941"
"225933",2015-08-20,1,5850.695,1573,"225933"
"226069",2015-08-21,0.5,5851.195,1574,"226069"
"226068",2015-08-24,0.25,5851.445,1575,"226068"
"226155",2015-08-25,0.75,5852.195,1576,"226155"
"226242",2015-08-26,0.0833333333333333,5852.27833333333,1577,"226242"
"226329",2015-09-03,2,5854.27833333333,1578,"226329"
"226558",2015-09-03,3,5857.27833333333,1579,"226558"
"226721",2015-09-04,0.333333333333333,5857.61166666667,1580,"226721"
"226789",2015-09-04,0.25,5857.86166666667,1581,"226789"
"226791",2015-09-04,0.166666666666667,5858.02833333333,1582,"226791"
"226550",2015-09-08,0.5,5858.52833333333,1583,"226550"
"226786",2015-09-08,2.5,5861.02833333333,1584,"226786"
"226821",2015-09-08,2.5,5863.52833333333,1585,"226821"
"226905",2015-09-08,0.75,5864.27833333333,1586,"226905"
"226959",2015-09-11,1,5865.27833333333,1587,"226959"
"227089",2015-09-11,1.5,5866.77833333333,1588,"227089"
"227177",2015-09-15,0.166666666666667,5866.945,1589,"227177"
"227197",2015-09-15,0.283333333333333,5867.22833333333,1590,"227197"
"227212",2015-09-15,0.0833333333333333,5867.31166666667,1591,"227212"
"226500",2015-09-16,2,5869.31166666667,1592,"226500"
"227268",2015-09-16,0.5,5869.81166666667,1593,"227268"
"227093",2015-09-17,1,5870.81166666667,1594,"227093"
"227427",2015-09-22,3,5873.81166666667,1595,"227427"
"227331",2015-09-23,2.5,5876.31166666667,1596,"227331"
"227608",2015-09-24,0.75,5877.06166666667,1597,"227608"
"227629",2015-09-24,0.75,5877.81166666667,1598,"227629"
"227678",2015-09-25,1.66666666666667,5879.47833333333,1599,"227678"
"227801",2015-09-29,0.0833333333333333,5879.56166666667,1600,"227801"
"227827",2015-09-29,0.0833333333333333,5879.645,1601,"227827"
"226298",2015-09-30,3,5882.645,1602,"226298"
"226559",2015-09-30,2,5884.645,1603,"226559"
"226855",2015-09-30,1,5885.645,1604,"226855"
"226865",2015-09-30,2,5887.645,1605,"226865"
"227264",2015-09-30,3,5890.645,1606,"227264"
"227290",2015-09-30,2,5892.645,1607,"227290"
"227397",2015-09-30,4,5896.645,1608,"227397"
"227402",2015-09-30,1,5897.645,1609,"227402"
"227623",2015-09-30,3,5900.645,1610,"227623"
"227811",2015-09-30,2,5902.645,1611,"227811"
"227855",2015-09-30,1,5903.645,1612,"227855"
"227750",2015-10-02,2.33333333333333,5905.97833333333,1613,"227750"
"228004",2015-10-02,0.25,5906.22833333333,1614,"228004"
"228012",2015-10-02,0.5,5906.72833333333,1615,"228012"
"228048",2015-10-05,1.33333333333333,5908.06166666667,1616,"228048"
"228074",2015-10-05,0.166666666666667,5908.22833333333,1617,"228074"
"228126",2015-10-06,0.25,5908.47833333333,1618,"228126"
"228135",2015-10-06,4.83333333333333,5913.31166666667,1619,"228135"
"227869",2015-10-08,1,5914.31166666667,1620,"227869"
"227993",2015-10-08,2,5916.31166666667,1621,"227993"
"228137",2015-10-09,1.5,5917.81166666667,1622,"228137"
"228267",2015-10-09,1,5918.81166666667,1623,"228267"
"228268",2015-10-09,5,5923.81166666667,1624,"228268"
"228260",2015-10-13,1.5,5925.31166666667,1625,"228260"
"228157",2015-10-14,1,5926.31166666667,1626,"228157"
"228341",2015-10-14,1.25,5927.56166666667,1627,"228341"
"228395",2015-10-14,0.166666666666667,5927.72833333333,1628,"228395"
"228362",2015-10-15,5.5,5933.22833333333,1629,"228362"
"228330",2015-10-16,0.5,5933.72833333333,1630,"228330"
"228369",2015-10-16,0.5,5934.22833333333,1631,"228369"
"228416",2015-10-16,3,5937.22833333333,1632,"228416"
"228503",2015-10-16,0.5,5937.72833333333,1633,"228503"
"228408",2015-10-19,1.5,5939.22833333333,1634,"228408"
"228463",2015-10-19,3,5942.22833333333,1635,"228463"
"228471",2015-10-19,0.75,5942.97833333333,1636,"228471"
"228429",2015-10-20,12.3333333333333,5955.31166666667,1637,"228429"
"228545",2015-10-20,0.25,5955.56166666667,1638,"228545"
"228617",2015-10-20,1.66666666666667,5957.22833333333,1639,"228617"
"228629",2015-10-20,0.75,5957.97833333333,1640,"228629"
"228372",2015-10-21,8,5965.97833333333,1641,"228372"
"228592",2015-10-21,0.333333333333333,5966.31166666667,1642,"228592"
"228673",2015-10-22,0.166666666666667,5966.47833333333,1643,"228673"
"228679",2015-10-22,0.166666666666667,5966.645,1644,"228679"
"228681",2015-10-22,1.33333333333333,5967.97833333333,1645,"228681"
"228710",2015-10-22,0.5,5968.47833333333,1646,"228710"
"228732",2015-10-23,0.5,5968.97833333333,1647,"228732"
"228746",2015-10-23,1.5,5970.47833333333,1648,"228746"
"228857",2015-10-27,0.5,5970.97833333333,1649,"228857"
"227704",2015-10-28,9,5979.97833333333,1650,"227704"
"228461",2015-10-29,1.5,5981.47833333333,1651,"228461"
"228760",2015-10-29,0.25,5981.72833333333,1652,"228760"
"228761",2015-10-29,0.25,5981.97833333333,1653,"228761"
"228930",2015-10-29,0.166666666666667,5982.145,1654,"228930"
"228937",2015-10-29,12,5994.145,1655,"228937"
"228951",2015-10-29,0.166666666666667,5994.31166666667,1656,"228951"
"228956",2015-10-29,0.0833333333333333,5994.395,1657,"228956"
"229005",2015-10-30,4,5998.395,1658,"229005"
"228147",2015-11-02,1.5,5999.895,1659,"228147"
"228894",2015-11-02,1.5,6001.395,1660,"228894"
"228904",2015-11-02,1.5,6002.895,1661,"228904"
"229042",2015-11-02,5,6007.895,1662,"229042"
"229064",2015-11-02,1.5,6009.395,1663,"229064"
"229065",2015-11-02,1,6010.395,1664,"229065"
"229068",2015-11-02,0.5,6010.895,1665,"229068"
"229074",2015-11-02,2,6012.895,1666,"229074"
"228939",2015-11-03,3.5,6016.395,1667,"228939"
"229099",2015-11-03,2,6018.395,1668,"229099"
"229165",2015-11-04,1.5,6019.895,1669,"229165"
"229071",2015-11-05,5,6024.895,1670,"229071"
"229185",2015-11-05,0.166666666666667,6025.06166666667,1671,"229185"
"229173",2015-11-10,1,6026.06166666667,1672,"229173"
"229242",2015-11-10,1.5,6027.56166666667,1673,"229242"
"229341",2015-11-10,0.5,6028.06166666667,1674,"229341"
"229386",2015-11-11,0.5,6028.56166666667,1675,"229386"
"229392",2015-11-11,0.333333333333333,6028.895,1676,"229392"
"229095",2015-11-12,4,6032.895,1677,"229095"
"229284",2015-11-12,0.666666666666667,6033.56166666667,1678,"229284"
"229324",2015-11-12,2,6035.56166666667,1679,"229324"
"229404",2015-11-12,0.333333333333333,6035.895,1680,"229404"
"228340",2015-11-13,0.5,6036.395,1681,"228340"
"229255",2015-11-13,9,6045.395,1682,"229255"
"229387",2015-11-13,0.166666666666667,6045.56166666667,1683,"229387"
"229409",2015-11-13,1.5,6047.06166666667,1684,"229409"
"229438",2015-11-13,1,6048.06166666667,1685,"229438"
"229477",2015-11-13,0.0833333333333333,6048.145,1686,"229477"
"228628",2015-11-16,2,6050.145,1687,"228628"
"229481",2015-11-16,0.0833333333333333,6050.22833333333,1688,"229481"
"229525",2015-11-16,0.0833333333333333,6050.31166666667,1689,"229525"
"229552",2015-11-16,0.25,6050.56166666667,1690,"229552"
"229393",2015-11-17,1.66666666666667,6052.22833333333,1691,"229393"
"229512",2015-11-17,2,6054.22833333333,1692,"229512"
"229530",2015-11-17,3.5,6057.72833333333,1693,"229530"
"229626",2015-11-18,0.25,6057.97833333333,1694,"229626"
"229569",2015-11-19,1.66666666666667,6059.645,1695,"229569"
"229654",2015-11-19,3,6062.645,1696,"229654"
"229335",2015-11-20,4.5,6067.145,1697,"229335"
"229524",2015-11-20,5.66666666666667,6072.81166666667,1698,"229524"
"229597",2015-11-20,1.5,6074.31166666667,1699,"229597"
"229712",2015-11-20,1,6075.31166666667,1700,"229712"
"229723",2015-11-20,6,6081.31166666667,1701,"229723"
"229724",2015-11-20,1.58333333333333,6082.895,1702,"229724"
"229646",2015-11-23,2.5,6085.395,1703,"229646"
"229400",2015-11-24,0.25,6085.645,1704,"229400"
"229610",2015-11-24,1,6086.645,1705,"229610"
"229625",2015-11-30,2,6088.645,1706,"229625"
"229863",2015-11-30,5,6093.645,1707,"229863"
"229914",2015-11-30,1.5,6095.145,1708,"229914"
"229927",2015-11-30,0.5,6095.645,1709,"229927"
"229950",2015-11-30,3,6098.645,1710,"229950"
"229851",2015-12-01,2,6100.645,1711,"229851"
"228991",2015-12-02,2,6102.645,1712,"228991"
"229433",2015-12-02,3,6105.645,1713,"229433"
"229681",2015-12-02,0.75,6106.395,1714,"229681"
"229919",2015-12-03,1,6107.395,1715,"229919"
"229957",2015-12-03,1,6108.395,1716,"229957"
"229999",2015-12-03,0.333333333333333,6108.72833333333,1717,"229999"
"229843",2015-12-04,4.5,6113.22833333333,1718,"229843"
"229976",2015-12-07,1,6114.22833333333,1719,"229976"
"230043",2015-12-08,4.5,6118.72833333333,1720,"230043"
"230163",2015-12-08,10,6128.72833333333,1721,"230163"
"230206",2015-12-09,0.5,6129.22833333333,1722,"230206"
"230341",2015-12-10,0.5,6129.72833333333,1723,"230341"
"230192",2015-12-11,0.5,6130.22833333333,1724,"230192"
"230298",2015-12-11,1.25,6131.47833333333,1725,"230298"
"230363",2015-12-11,0.75,6132.22833333333,1726,"230363"
"230370",2015-12-11,1.16666666666667,6133.395,1727,"230370"
"230294",2015-12-15,0.333333333333333,6133.72833333333,1728,"230294"
"230371",2015-12-15,2.5,6136.22833333333,1729,"230371"
"230430",2015-12-15,9.66666666666667,6145.895,1730,"230430"
"230382",2015-12-16,13.8333333333333,6159.72833333333,1731,"230382"
"230456",2015-12-16,7.66666666666667,6167.395,1732,"230456"
"230508",2015-12-16,1.5,6168.895,1733,"230508"
"230510",2015-12-16,4,6172.895,1734,"230510"
"230634",2015-12-23,1.5,6174.395,1735,"230634"
"230775",2016-01-04,1,6175.395,1736,"230775"
"230825",2016-01-04,0.666666666666667,6176.06166666667,1737,"230825"
"230804",2016-01-06,4,6180.06166666667,1738,"230804"
"230853",2016-01-06,1.5,6181.56166666667,1739,"230853"
"230868",2016-01-06,3,6184.56166666667,1740,"230868"
"230904",2016-01-06,2,6186.56166666667,1741,"230904"
"230909",2016-01-06,1,6187.56166666667,1742,"230909"
"231125",2016-01-13,1,6188.56166666667,1743,"231125"
"231169",2016-01-13,1.5,6190.06166666667,1744,"231169"
"231180",2016-01-13,0.166666666666667,6190.22833333333,1745,"231180"
"231240",2016-01-14,0.25,6190.47833333333,1746,"231240"
"231047",2016-01-15,5,6195.47833333333,1747,"231047"
"231128",2016-01-15,13.8333333333333,6209.31166666667,1748,"231128"
"231265",2016-01-15,1,6210.31166666667,1749,"231265"
"231312",2016-01-15,0.75,6211.06166666667,1750,"231312"
"231279",2016-01-20,2,6213.06166666667,1751,"231279"
"231355",2016-01-20,0.0833333333333333,6213.145,1752,"231355"
"231478",2016-01-20,2.5,6215.645,1753,"231478"
"231525",2016-01-22,2,6217.645,1754,"231525"
"231684",2016-01-22,0.5,6218.145,1755,"231684"
"231834",2016-01-26,0.5,6218.645,1756,"231834"
"231857",2016-01-26,1.33333333333333,6219.97833333333,1757,"231857"
"231875",2016-01-26,0.25,6220.22833333333,1758,"231875"
"231775",2016-01-27,2.5,6222.72833333333,1759,"231775"
"230094",2016-01-31,0.5,6223.22833333333,1760,"230094"
"230098",2016-01-31,0.25,6223.47833333333,1761,"230098"
"230233",2016-01-31,12,6235.47833333333,1762,"230233"
"230390",2016-01-31,2,6237.47833333333,1763,"230390"
"230600",2016-01-31,1,6238.47833333333,1764,"230600"
"230633",2016-01-31,1,6239.47833333333,1765,"230633"
"230946",2016-01-31,1,6240.47833333333,1766,"230946"
"230971",2016-01-31,2,6242.47833333333,1767,"230971"
"231031",2016-01-31,1,6243.47833333333,1768,"231031"
"231116",2016-01-31,1,6244.47833333333,1769,"231116"
"231135",2016-01-31,0.25,6244.72833333333,1770,"231135"
"231352",2016-01-31,2,6246.72833333333,1771,"231352"
"231499",2016-01-31,1.5,6248.22833333333,1772,"231499"
"231573",2016-01-31,0.5,6248.72833333333,1773,"231573"
"231682",2016-01-31,2,6250.72833333333,1774,"231682"
"231710",2016-01-31,1.5,6252.22833333333,1775,"231710"
"231719",2016-01-31,3,6255.22833333333,1776,"231719"
"231922",2016-01-31,3.33333333333333,6258.56166666667,1777,"231922"
"231971",2016-01-31,0.25,6258.81166666667,1778,"231971"
"231987",2016-01-31,0.25,6259.06166666667,1779,"231987"
"232005",2016-01-31,0.25,6259.31166666667,1780,"232005"
"232099",2016-02-02,1.33333333333333,6260.645,1781,"232099"
"228626",2016-02-03,1.66666666666667,6262.31166666667,1782,"228626"
"232068",2016-02-03,5.5,6267.81166666667,1783,"232068"
"232148",2016-02-03,0.25,6268.06166666667,1784,"232148"
"232179",2016-02-04,1,6269.06166666667,1785,"232179"
"232198",2016-02-04,1.5,6270.56166666667,1786,"232198"
"232124",2016-02-05,3,6273.56166666667,1787,"232124"
"232267",2016-02-05,0.0833333333333333,6273.645,1788,"232267"
"232358",2016-02-09,5.5,6279.145,1789,"232358"
"232393",2016-02-09,0.0833333333333333,6279.22833333333,1790,"232393"
"232404",2016-02-09,1,6280.22833333333,1791,"232404"
"232415",2016-02-09,1,6281.22833333333,1792,"232415"
"232309",2016-02-10,1,6282.22833333333,1793,"232309"
"232375",2016-02-10,3,6285.22833333333,1794,"232375"
"232432",2016-02-10,2.5,6287.72833333333,1795,"232432"
"232467",2016-02-10,4,6291.72833333333,1796,"232467"
"232277",2016-02-11,4.66666666666667,6296.395,1797,"232277"
"232327",2016-02-11,1,6297.395,1798,"232327"
"232307",2016-02-12,0.75,6298.145,1799,"232307"
"232534",2016-02-12,2.5,6300.645,1800,"232534"
"232537",2016-02-12,0.0833333333333333,6300.72833333333,1801,"232537"
"232555",2016-02-16,1.5,6302.22833333333,1802,"232555"
"232556",2016-02-16,0.75,6302.97833333333,1803,"232556"
"232459",2016-02-17,0.5,6303.47833333333,1804,"232459"
"232606",2016-02-17,0.0833333333333333,6303.56166666667,1805,"232606"
